transaction_id,timestamp,sender_account,receiver_account,amount,currency,transaction_type,sender_country,receiver_country,is_suspicious_injected
TXN674134,2024-03-08 16:49:18,ACC00001,ACC00033,1672.02,PLN,TRANSFER,UK,UK,False
TXN244408,2024-03-09 00:08:06,ACC00013,ACC00066,836.54,EUR,WITHDRAWAL,PL,US,False
TXN822608,2024-03-09 02:03:29,ACC00189,ACC00151,2372.4,CHF,WITHDRAWAL,CH,DE,False
TXN687789,2024-03-09 02:18:34,ACC00080,ACC00071,113.23,PLN,DEPOSIT,UK,CH,False
TXN531939,2024-03-09 05:02:00,ACC00089,ACC00093,174.4,PLN,WITHDRAWAL,DE,DE,False
TXN218370,2024-03-09 05:49:58,ACC00017,ACC00123,314.65,CHF,PAYMENT,DE,US,False
TXN644022,2024-03-09 06:27:28,ACC00076,ACC00115,1557.25,USD,TRANSFER,UK,CH,False
TXN708222,2024-03-09 06:42:41,ACC00025,ACC00138,465.56,USD,TRANSFER,DE,CH,False
TXN711680,2024-03-09 12:36:37,ACC00062,ACC00056,1478.21,PLN,TRANSFER,US,UK,False
TXN694691,2024-03-09 12:42:19,ACC00110,ACC00052,10291.08,EUR,TRANSFER,UK,DE,False
TXN521598,2024-03-09 20:14:25,ACC00185,ACC00048,8040.86,PLN,TRANSFER,UK,UK,False
TXN339220,2024-03-10 02:12:01,ACC00116,ACC00127,600.74,CHF,PAYMENT,DE,CH,False
TXN925220,2024-03-10 06:55:39,ACC00178,ACC00158,216.52,USD,WITHDRAWAL,UK,US,False
TXN795781,2024-03-10 07:00:02,ACC00008,ACC00010,1995.61,EUR,PAYMENT,UK,CH,False
TXN726882,2024-03-10 08:20:11,ACC00162,ACC00101,937.6,CHF,DEPOSIT,PL,DE,False
TXN395503,2024-03-10 09:10:31,ACC00058,ACC00027,2651.47,PLN,DEPOSIT,PL,US,False
TXN567636,2024-03-10 09:34:28,ACC00159,ACC00057,101.92,PLN,DEPOSIT,PL,CH,False
TXN837435,2024-03-10 11:57:32,ACC00065,ACC00101,7914.06,PLN,WITHDRAWAL,US,PL,False
TXN734229,2024-03-10 14:13:12,ACC00126,ACC00191,5937.69,EUR,PAYMENT,DE,DE,False
TXN762722,2024-03-10 15:09:04,ACC00185,ACC00050,160.7,EUR,WITHDRAWAL,US,DE,False
TXN179574,2024-03-10 17:29:39,ACC00068,ACC00167,3828.75,PLN,DEPOSIT,CH,CH,False
TXN127351,2024-03-10 18:16:45,ACC00060,ACC00177,1033.46,PLN,PAYMENT,DE,CH,False
TXN786385,2024-03-10 23:45:02,ACC00071,ACC00024,15260.32,EUR,TRANSFER,US,DE,False
TXN535168,2024-03-11 00:43:12,ACC00184,ACC00195,1122.56,USD,WITHDRAWAL,CH,UK,False
TXN350205,2024-03-11 00:59:15,ACC00031,ACC00197,292.13,CHF,PAYMENT,PL,US,False
TXN748985,2024-03-11 06:34:56,ACC00136,ACC00025,18430.01,USD,PAYMENT,DE,US,False
TXN764873,2024-03-11 11:26:19,ACC00181,ACC00116,828.56,PLN,PAYMENT,CH,CH,False
TXN706806,2024-03-11 14:33:37,ACC00126,ACC00091,531.34,EUR,PAYMENT,DE,PL,False
TXN516059,2024-03-11 15:44:11,ACC00131,ACC00024,158.39,PLN,WITHDRAWAL,CH,DE,False
TXN365852,2024-03-11 17:42:40,ACC00170,ACC00125,330.7,CHF,TRANSFER,US,US,False
TXN919938,2024-03-11 22:59:27,ACC00068,ACC00017,1468.66,CHF,TRANSFER,CH,DE,False
TXN862847,2024-03-12 00:38:50,ACC00035,ACC00069,1217.68,CHF,DEPOSIT,PL,UK,False
TXN582607,2024-03-12 06:49:45,ACC00032,ACC00127,1260.5,PLN,DEPOSIT,US,UK,False
TXN420602,2024-03-12 07:37:28,ACC00150,ACC00188,133.02,CHF,DEPOSIT,CH,CH,False
TXN566740,2024-03-12 07:50:58,ACC00162,ACC00169,846.05,PLN,TRANSFER,PL,PL,False
TXN751114,2024-03-12 11:41:02,ACC00075,ACC00117,8052.43,PLN,WITHDRAWAL,UK,PL,False
TXN227119,2024-03-12 14:24:57,ACC00196,ACC00142,1462.75,PLN,TRANSFER,CH,US,False
TXN700076,2024-03-12 15:15:02,ACC00093,ACC00143,3505.02,CHF,WITHDRAWAL,CH,PL,False
TXN346580,2024-03-12 16:16:56,ACC00046,ACC00198,1555.92,EUR,DEPOSIT,CH,PL,False
TXN499974,2024-03-12 17:32:11,ACC00048,ACC00096,413.24,USD,PAYMENT,PL,US,False
TXN360380,2024-03-12 18:38:12,ACC00159,ACC00116,676.92,CHF,TRANSFER,PL,UK,False
TXN287401,2024-03-12 21:19:02,ACC00143,ACC00124,748.1,CHF,DEPOSIT,US,CH,False
TXN452898,2024-03-12 23:59:02,ACC00155,ACC00110,436.98,EUR,DEPOSIT,DE,US,False
TXN349185,2024-03-13 03:42:17,ACC00023,ACC00129,4800.54,CHF,DEPOSIT,DE,CH,False
TXN985893,2024-03-13 04:20:18,ACC00141,ACC00084,2298.42,CHF,PAYMENT,US,CH,False
TXN197466,2024-03-13 08:32:42,ACC00069,ACC00189,241.74,EUR,WITHDRAWAL,PL,UK,False
TXN481574,2024-03-13 09:36:58,ACC00157,ACC00041,4587.1,EUR,PAYMENT,UK,US,False
TXN637087,2024-03-13 10:49:26,ACC00063,ACC00150,402.54,USD,DEPOSIT,PL,UK,False
TXN278765,2024-03-13 11:37:41,ACC00127,ACC00098,352.41,PLN,DEPOSIT,DE,CH,False
TXN428881,2024-03-13 13:29:22,ACC00132,ACC00161,4596.07,PLN,PAYMENT,CH,UK,False
TXN818651,2024-03-13 14:07:52,ACC00060,ACC00052,368.45,USD,TRANSFER,PL,PL,False
TXN260263,2024-03-13 14:33:53,ACC00156,ACC00051,131.83,USD,TRANSFER,CH,US,False
TXN983353,2024-03-13 15:27:59,ACC00147,ACC00041,345.52,EUR,TRANSFER,DE,PL,False
TXN217683,2024-03-13 15:58:17,ACC00078,ACC00045,795.54,PLN,WITHDRAWAL,PL,UK,False
TXN828082,2024-03-13 16:09:22,ACC00137,ACC00097,620.99,EUR,PAYMENT,DE,PL,False
TXN648759,2024-03-13 16:39:21,ACC00129,ACC00081,960.5,CHF,PAYMENT,DE,CH,False
TXN274853,2024-03-13 17:09:59,ACC00178,ACC00136,344.01,USD,TRANSFER,DE,CH,False
TXN672547,2024-03-13 21:14:47,ACC00097,ACC00090,10771.79,PLN,PAYMENT,CH,DE,False
TXN881399,2024-03-13 21:21:31,ACC00045,ACC00169,290.85,PLN,PAYMENT,UK,US,False
TXN259038,2024-03-13 23:06:44,ACC00076,ACC00052,4856.45,USD,TRANSFER,DE,CH,False
TXN892843,2024-03-13 23:13:34,ACC00017,ACC00153,10457.74,PLN,TRANSFER,UK,US,False
TXN404779,2024-03-13 23:27:21,ACC00040,ACC00027,10059.73,USD,PAYMENT,PL,DE,False
TXN325583,2024-03-14 01:11:34,ACC00192,ACC00136,561.28,CHF,PAYMENT,US,DE,False
TXN282294,2024-03-14 03:21:38,ACC00140,ACC00147,758.53,CHF,DEPOSIT,CH,PL,False
TXN459898,2024-03-14 04:59:43,ACC00017,ACC00166,189.58,CHF,PAYMENT,DE,DE,False
TXN902875,2024-03-14 06:00:32,ACC00014,ACC00101,514.32,USD,PAYMENT,UK,CH,False
TXN250026,2024-03-14 07:05:41,ACC00179,ACC00182,568.96,PLN,PAYMENT,US,PL,False
TXN333020,2024-03-14 12:33:16,ACC00026,ACC00098,2186.28,PLN,TRANSFER,DE,CH,False
TXN243910,2024-03-14 13:54:28,ACC00006,ACC00175,478.0,PLN,DEPOSIT,DE,US,False
TXN677079,2024-03-14 21:45:26,ACC00041,ACC00098,567.03,PLN,WITHDRAWAL,US,CH,False
TXN342397,2024-03-14 22:11:46,ACC00167,ACC00099,2740.45,PLN,DEPOSIT,UK,CH,False
TXN126499,2024-03-14 22:59:03,ACC00134,ACC00028,731.57,USD,TRANSFER,PL,DE,False
TXN997904,2024-03-14 23:02:42,ACC00143,ACC00111,167.89,USD,WITHDRAWAL,DE,UK,False
TXN386281,2024-03-15 05:58:39,ACC00128,ACC00082,1801.4,PLN,WITHDRAWAL,UK,DE,False
TXN929339,2024-03-15 06:08:33,ACC00083,ACC00111,3367.3,EUR,WITHDRAWAL,DE,CH,False
TXN213346,2024-03-15 06:46:25,ACC00041,ACC00181,5148.7,PLN,PAYMENT,DE,DE,False
TXN_STRUCT_0,2024-03-15 10:00:00,ACC00008,ACC00188,9848.58,PLN,TRANSFER,PL,PL,True
TXN_STRUCT_1,2024-03-15 12:00:00,ACC00008,ACC00188,9253.26,PLN,TRANSFER,PL,PL,True
TXN_STRUCT_2,2024-03-15 14:00:00,ACC00008,ACC00188,9817.55,PLN,TRANSFER,PL,PL,True
TXN_STRUCT_3,2024-03-15 16:00:00,ACC00008,ACC00188,9343.71,PLN,TRANSFER,PL,PL,True
TXN772561,2024-03-15 17:39:18,ACC00170,ACC00175,39.78,USD,TRANSFER,PL,DE,False
TXN_STRUCT_4,2024-03-15 18:00:00,ACC00008,ACC00188,9972.61,PLN,TRANSFER,PL,PL,True
TXN_STRUCT_5,2024-03-15 20:00:00,ACC00008,ACC00188,9248.45,PLN,TRANSFER,PL,PL,True
TXN547883,2024-03-15 20:00:54,ACC00007,ACC00060,306.19,USD,DEPOSIT,US,DE,False
TXN911513,2024-03-15 20:41:57,ACC00101,ACC00097,354.87,CHF,DEPOSIT,US,CH,False
TXN_STRUCT_6,2024-03-15 22:00:00,ACC00008,ACC00188,9445.56,PLN,TRANSFER,PL,PL,True
TXN487585,2024-03-15 23:24:54,ACC00184,ACC00110,257.12,EUR,TRANSFER,US,US,False
TXN_STRUCT_7,2024-03-16 00:00:00,ACC00008,ACC00188,9047.75,PLN,TRANSFER,PL,PL,True
TXN238394,2024-03-16 02:47:48,ACC00093,ACC00082,10441.42,CHF,DEPOSIT,CH,DE,False
TXN208584,2024-03-16 05:26:27,ACC00188,ACC00033,1220.91,EUR,PAYMENT,UK,CH,False
TXN725969,2024-03-16 11:11:24,ACC00164,ACC00081,83.96,CHF,TRANSFER,US,US,False
TXN242254,2024-03-16 11:13:15,ACC00061,ACC00139,320.21,CHF,DEPOSIT,CH,UK,False
TXN850490,2024-03-16 13:14:47,ACC00035,ACC00081,89.76,CHF,TRANSFER,CH,UK,False
TXN890075,2024-03-16 17:28:10,ACC00091,ACC00077,1258.46,CHF,WITHDRAWAL,UK,DE,False
TXN767181,2024-03-16 19:27:01,ACC00110,ACC00033,189.64,USD,PAYMENT,US,CH,False
TXN883028,2024-03-16 22:09:26,ACC00057,ACC00035,18454.01,EUR,WITHDRAWAL,US,US,False
TXN682735,2024-03-16 23:52:51,ACC00111,ACC00062,493.22,USD,PAYMENT,PL,CH,False
TXN524211,2024-03-17 02:25:26,ACC00180,ACC00185,31.68,CHF,TRANSFER,DE,US,False
TXN913331,2024-03-17 04:49:04,ACC00015,ACC00070,488.02,PLN,PAYMENT,DE,DE,False
TXN739947,2024-03-17 05:48:32,ACC00126,ACC00052,1460.67,USD,PAYMENT,PL,DE,False
TXN200174,2024-03-17 10:04:55,ACC00179,ACC00146,35560.63,PLN,WITHDRAWAL,DE,US,False
TXN417201,2024-03-17 15:25:13,ACC00159,ACC00098,5143.17,EUR,WITHDRAWAL,CH,PL,False
TXN668016,2024-03-17 17:07:52,ACC00160,ACC00054,1086.69,CHF,TRANSFER,DE,DE,False
TXN623481,2024-03-17 19:46:41,ACC00055,ACC00169,1576.47,CHF,WITHDRAWAL,US,DE,False
TXN225461,2024-03-17 20:36:01,ACC00071,ACC00151,5134.48,USD,TRANSFER,PL,CH,False
TXN345770,2024-03-17 21:01:39,ACC00052,ACC00117,1154.16,USD,DEPOSIT,UK,UK,False
TXN473023,2024-03-17 22:37:58,ACC00183,ACC00064,787.25,PLN,DEPOSIT,US,DE,False
TXN194693,2024-03-18 01:39:53,ACC00172,ACC00169,1055.39,USD,WITHDRAWAL,PL,CH,False
TXN629663,2024-03-18 01:53:06,ACC00095,ACC00120,349.01,PLN,TRANSFER,DE,US,False
TXN976822,2024-03-18 02:07:43,ACC00046,ACC00010,2739.57,CHF,WITHDRAWAL,US,PL,False
TXN683390,2024-03-18 03:48:30,ACC00023,ACC00101,1017.03,EUR,DEPOSIT,CH,UK,False
TXN807166,2024-03-18 04:04:18,ACC00174,ACC00187,183.65,EUR,TRANSFER,UK,PL,False
TXN826687,2024-03-18 04:44:21,ACC00035,ACC00084,24713.92,USD,PAYMENT,UK,CH,False
TXN839764,2024-03-18 07:25:08,ACC00089,ACC00200,10467.07,USD,TRANSFER,DE,UK,False
TXN888198,2024-03-18 07:39:24,ACC00157,ACC00154,4581.15,PLN,WITHDRAWAL,DE,UK,False
TXN286266,2024-03-18 07:55:51,ACC00123,ACC00081,1443.77,EUR,DEPOSIT,UK,CH,False
TXN477048,2024-03-18 07:57:13,ACC00124,ACC00021,1056.23,CHF,WITHDRAWAL,UK,UK,False
TXN733992,2024-03-18 09:56:23,ACC00172,ACC00012,4919.06,USD,DEPOSIT,US,PL,False
TXN586554,2024-03-18 10:17:07,ACC00014,ACC00044,3754.55,CHF,DEPOSIT,UK,CH,False
TXN286255,2024-03-18 16:23:18,ACC00116,ACC00041,208.81,EUR,TRANSFER,CH,US,False
TXN789275,2024-03-18 19:47:25,ACC00037,ACC00146,113.04,PLN,WITHDRAWAL,PL,PL,False
TXN710527,2024-03-18 19:53:13,ACC00154,ACC00123,45.34,CHF,TRANSFER,US,CH,False
TXN400548,2024-03-18 20:30:43,ACC00011,ACC00095,3116.86,CHF,WITHDRAWAL,UK,US,False
TXN430096,2024-03-18 23:49:43,ACC00022,ACC00088,11989.15,USD,PAYMENT,PL,UK,False
TXN832229,2024-03-19 00:33:45,ACC00001,ACC00118,612.61,USD,TRANSFER,CH,PL,False
TXN701380,2024-03-19 01:34:59,ACC00013,ACC00078,1035.08,USD,TRANSFER,CH,PL,False
TXN442027,2024-03-19 03:19:18,ACC00171,ACC00105,208.62,EUR,WITHDRAWAL,DE,UK,False
TXN833723,2024-03-19 03:49:32,ACC00177,ACC00078,6088.97,EUR,PAYMENT,UK,PL,False
TXN197616,2024-03-19 05:25:14,ACC00163,ACC00198,356.83,EUR,DEPOSIT,UK,UK,False
TXN293871,2024-03-19 16:58:37,ACC00183,ACC00138,9964.22,PLN,PAYMENT,CH,CH,False
TXN641737,2024-03-19 17:33:48,ACC00067,ACC00047,732.65,PLN,DEPOSIT,PL,DE,False
TXN429287,2024-03-19 22:29:08,ACC00116,ACC00121,383.91,PLN,DEPOSIT,DE,UK,False
TXN130310,2024-03-20 03:03:31,ACC00017,ACC00125,2502.58,USD,TRANSFER,US,CH,False
TXN912002,2024-03-20 05:32:43,ACC00002,ACC00094,1467.88,PLN,DEPOSIT,DE,CH,False
TXN240101,2024-03-20 07:00:56,ACC00068,ACC00186,2642.67,EUR,DEPOSIT,PL,PL,False
TXN560823,2024-03-20 07:10:04,ACC00055,ACC00072,3489.62,EUR,TRANSFER,UK,CH,False
TXN185465,2024-03-20 07:45:39,ACC00081,ACC00031,915.46,CHF,WITHDRAWAL,CH,UK,False
TXN575779,2024-03-20 15:26:38,ACC00169,ACC00122,1636.93,CHF,TRANSFER,CH,CH,False
TXN145814,2024-03-20 18:44:23,ACC00185,ACC00113,66.63,EUR,WITHDRAWAL,UK,CH,False
TXN973846,2024-03-20 18:55:44,ACC00042,ACC00167,17560.97,PLN,WITHDRAWAL,PL,DE,False
TXN329177,2024-03-20 19:51:00,ACC00012,ACC00019,945.45,EUR,PAYMENT,PL,CH,False
TXN888490,2024-03-20 19:54:07,ACC00025,ACC00160,184.68,USD,TRANSFER,UK,UK,False
TXN593024,2024-03-20 21:50:01,ACC00179,ACC00077,602.17,EUR,PAYMENT,PL,US,False
TXN923856,2024-03-20 22:10:38,ACC00035,ACC00194,109.82,PLN,DEPOSIT,DE,DE,False
TXN545554,2024-03-21 04:48:35,ACC00028,ACC00132,4044.45,PLN,PAYMENT,CH,US,False
TXN331780,2024-03-21 07:19:48,ACC00170,ACC00134,285.46,EUR,DEPOSIT,PL,CH,False
TXN563516,2024-03-21 10:14:10,ACC00125,ACC00157,169.25,EUR,WITHDRAWAL,CH,PL,False
TXN577538,2024-03-21 11:26:06,ACC00197,ACC00019,1886.45,USD,PAYMENT,UK,UK,False
TXN267112,2024-03-21 18:22:48,ACC00018,ACC00131,76.09,CHF,TRANSFER,US,DE,False
TXN214928,2024-03-21 21:13:06,ACC00085,ACC00174,873.34,EUR,TRANSFER,CH,UK,False
TXN509333,2024-03-21 22:42:48,ACC00186,ACC00183,12339.58,EUR,PAYMENT,DE,CH,False
TXN745270,2024-03-22 04:38:56,ACC00075,ACC00100,1113.6,USD,WITHDRAWAL,US,CH,False
TXN662511,2024-03-22 05:56:48,ACC00029,ACC00035,7003.32,CHF,TRANSFER,UK,DE,False
TXN414186,2024-03-22 07:15:41,ACC00086,ACC00159,475.21,EUR,WITHDRAWAL,PL,UK,False
TXN464750,2024-03-22 07:41:01,ACC00161,ACC00078,476.85,PLN,WITHDRAWAL,DE,PL,False
TXN924499,2024-03-22 07:59:00,ACC00059,ACC00116,254.22,USD,WITHDRAWAL,CH,DE,False
TXN350021,2024-03-22 12:31:43,ACC00032,ACC00013,412.65,CHF,TRANSFER,PL,UK,False
TXN196598,2024-03-22 12:47:45,ACC00090,ACC00058,1009.95,PLN,TRANSFER,UK,UK,False
TXN942438,2024-03-22 13:24:24,ACC00002,ACC00099,76.74,CHF,TRANSFER,US,US,False
TXN904016,2024-03-22 17:37:22,ACC00144,ACC00007,4353.97,PLN,WITHDRAWAL,CH,US,False
TXN447617,2024-03-22 18:04:38,ACC00147,ACC00189,494.57,EUR,DEPOSIT,US,DE,False
TXN224562,2024-03-22 18:26:47,ACC00171,ACC00069,1640.72,CHF,PAYMENT,DE,US,False
TXN521216,2024-03-23 00:47:33,ACC00168,ACC00173,1043.31,PLN,DEPOSIT,UK,US,False
TXN347399,2024-03-23 02:42:44,ACC00192,ACC00191,628.97,USD,WITHDRAWAL,PL,DE,False
TXN813269,2024-03-23 02:59:33,ACC00069,ACC00130,2146.43,EUR,TRANSFER,PL,US,False
TXN653408,2024-03-23 04:30:36,ACC00187,ACC00156,1174.22,PLN,DEPOSIT,DE,US,False
TXN803024,2024-03-23 05:13:00,ACC00024,ACC00167,768.75,EUR,TRANSFER,US,US,False
TXN973128,2024-03-23 06:12:57,ACC00003,ACC00103,4442.12,CHF,DEPOSIT,CH,CH,False
TXN338356,2024-03-23 06:26:47,ACC00079,ACC00183,130.64,USD,DEPOSIT,PL,CH,False
TXN663646,2024-03-23 06:49:46,ACC00044,ACC00064,148.26,CHF,TRANSFER,PL,UK,False
TXN812437,2024-03-23 13:46:59,ACC00154,ACC00047,1982.29,USD,DEPOSIT,CH,US,False
TXN427897,2024-03-23 17:16:53,ACC00093,ACC00175,594.6,PLN,TRANSFER,PL,PL,False
TXN253311,2024-03-23 18:42:57,ACC00071,ACC00050,57.42,PLN,WITHDRAWAL,PL,PL,False
TXN698910,2024-03-23 19:38:45,ACC00053,ACC00074,1902.51,CHF,WITHDRAWAL,UK,US,False
TXN634630,2024-03-23 22:18:13,ACC00123,ACC00016,209.6,PLN,DEPOSIT,PL,US,False
TXN494847,2024-03-23 22:28:54,ACC00174,ACC00038,1052.63,USD,TRANSFER,PL,US,False
TXN100708,2024-03-24 01:41:21,ACC00113,ACC00118,24127.85,USD,WITHDRAWAL,US,DE,False
TXN996915,2024-03-24 02:26:45,ACC00105,ACC00075,530.69,USD,TRANSFER,UK,US,False
TXN482201,2024-03-24 04:12:57,ACC00096,ACC00077,28212.02,USD,DEPOSIT,PL,UK,False
TXN561421,2024-03-24 05:22:02,ACC00162,ACC00168,450.93,PLN,TRANSFER,DE,US,False
TXN940715,2024-03-24 06:27:33,ACC00059,ACC00036,211.79,CHF,PAYMENT,UK,CH,False
TXN764259,2024-03-24 09:11:39,ACC00158,ACC00112,808.7,CHF,PAYMENT,UK,UK,False
TXN720970,2024-03-24 09:51:40,ACC00051,ACC00117,17106.06,CHF,TRANSFER,DE,DE,False
TXN328411,2024-03-24 10:16:55,ACC00137,ACC00102,1304.42,USD,PAYMENT,US,US,False
TXN205656,2024-03-24 16:10:28,ACC00072,ACC00157,1739.08,USD,DEPOSIT,UK,US,False
TXN296494,2024-03-24 16:30:36,ACC00034,ACC00023,343.95,CHF,PAYMENT,PL,PL,False
TXN471643,2024-03-24 18:48:46,ACC00141,ACC00022,316.91,USD,WITHDRAWAL,UK,CH,False
TXN332873,2024-03-24 20:57:58,ACC00130,ACC00024,16625.17,EUR,PAYMENT,DE,DE,False
TXN306283,2024-03-24 21:30:09,ACC00037,ACC00189,131881.8,PLN,DEPOSIT,DE,PL,False
TXN424803,2024-03-24 22:12:04,ACC00034,ACC00054,5636.2,CHF,WITHDRAWAL,CH,CH,False
TXN229180,2024-03-24 22:54:51,ACC00169,ACC00158,5140.68,USD,TRANSFER,DE,DE,False
TXN680099,2024-03-25 01:02:33,ACC00189,ACC00013,303.65,CHF,WITHDRAWAL,CH,DE,False
TXN524094,2024-03-25 02:02:34,ACC00116,ACC00163,2256.37,EUR,TRANSFER,UK,PL,False
TXN_ROUND_0,2024-03-25 10:00:00,ACC00118,ACC00180,25000.0,PLN,TRANSFER,PL,PA,True
TXN577090,2024-03-25 10:43:30,ACC00158,ACC00188,481.5,PLN,PAYMENT,US,PL,False
TXN744718,2024-03-25 10:58:10,ACC00187,ACC00091,15493.59,EUR,TRANSFER,PL,UK,False
TXN828234,2024-03-25 11:06:00,ACC00152,ACC00148,798.96,CHF,PAYMENT,DE,US,False
TXN651380,2024-03-25 11:59:12,ACC00004,ACC00185,10416.43,CHF,PAYMENT,PL,DE,False
TXN729402,2024-03-25 13:00:21,ACC00038,ACC00122,7109.08,PLN,TRANSFER,US,DE,False
TXN867926,2024-03-25 19:57:15,ACC00035,ACC00042,415.77,CHF,DEPOSIT,DE,CH,False
TXN897671,2024-03-25 20:18:51,ACC00122,ACC00056,4353.48,EUR,WITHDRAWAL,US,CH,False
TXN687783,2024-03-25 21:03:47,ACC00049,ACC00107,1740.11,CHF,WITHDRAWAL,DE,UK,False
TXN813327,2024-03-25 22:52:05,ACC00169,ACC00178,204.5,EUR,TRANSFER,PL,PL,False
TXN848244,2024-03-25 23:56:24,ACC00169,ACC00063,4605.72,USD,PAYMENT,US,DE,False
TXN568516,2024-03-26 03:46:35,ACC00098,ACC00013,1930.72,CHF,WITHDRAWAL,DE,UK,False
TXN232871,2024-03-26 03:49:06,ACC00020,ACC00015,632.55,USD,DEPOSIT,PL,US,False
TXN291999,2024-03-26 05:42:06,ACC00181,ACC00118,145.37,EUR,PAYMENT,CH,US,False
TXN_ROUND_1,2024-03-26 10:00:00,ACC00118,ACC00180,10000.0,PLN,TRANSFER,PL,CY,True
TXN404691,2024-03-26 12:27:02,ACC00030,ACC00038,328.48,USD,DEPOSIT,PL,PL,False
TXN297064,2024-03-26 18:32:54,ACC00166,ACC00023,89.65,USD,PAYMENT,UK,CH,False
TXN222060,2024-03-26 19:23:39,ACC00051,ACC00124,933.6,PLN,PAYMENT,DE,PL,False
TXN941363,2024-03-26 19:29:20,ACC00033,ACC00016,313.24,PLN,DEPOSIT,CH,UK,False
TXN305349,2024-03-26 20:14:41,ACC00192,ACC00003,862.47,EUR,WITHDRAWAL,PL,CH,False
TXN591699,2024-03-26 20:50:20,ACC00113,ACC00018,2374.53,EUR,DEPOSIT,CH,PL,False
TXN292461,2024-03-26 21:33:04,ACC00134,ACC00083,284.95,PLN,TRANSFER,UK,PL,False
TXN131208,2024-03-26 22:33:58,ACC00175,ACC00093,126.46,USD,TRANSFER,CH,PL,False
TXN418083,2024-03-27 00:33:01,ACC00106,ACC00107,216.68,EUR,WITHDRAWAL,DE,PL,False
TXN777366,2024-03-27 02:32:23,ACC00017,ACC00052,462.33,USD,TRANSFER,US,PL,False
TXN980690,2024-03-27 04:29:56,ACC00107,ACC00183,1176.7,CHF,WITHDRAWAL,PL,CH,False
TXN764299,2024-03-27 05:40:17,ACC00140,ACC00026,77.27,PLN,DEPOSIT,UK,DE,False
TXN856445,2024-03-27 09:00:56,ACC00019,ACC00062,237.02,EUR,PAYMENT,DE,US,False
TXN_ROUND_2,2024-03-27 10:00:00,ACC00118,ACC00180,100000.0,PLN,TRANSFER,PL,CY,True
TXN990714,2024-03-27 11:59:06,ACC00022,ACC00139,3564.22,PLN,PAYMENT,DE,UK,False
TXN247189,2024-03-27 15:32:16,ACC00194,ACC00132,157.18,USD,WITHDRAWAL,CH,CH,False
TXN255813,2024-03-27 17:03:42,ACC00169,ACC00126,276.13,CHF,DEPOSIT,US,CH,False
TXN118369,2024-03-27 18:05:59,ACC00092,ACC00108,234.74,EUR,DEPOSIT,PL,CH,False
TXN713455,2024-03-28 04:04:46,ACC00005,ACC00157,1637.77,CHF,WITHDRAWAL,CH,CH,False
TXN765104,2024-03-28 06:01:23,ACC00116,ACC00033,260.04,PLN,TRANSFER,DE,DE,False
TXN380464,2024-03-28 07:16:09,ACC00120,ACC00032,6277.62,USD,WITHDRAWAL,PL,PL,False
TXN143015,2024-03-28 07:54:39,ACC00142,ACC00191,354724.69,USD,DEPOSIT,CH,UK,False
TXN761475,2024-03-28 08:00:15,ACC00115,ACC00105,1459.35,CHF,DEPOSIT,UK,DE,False
TXN_ROUND_3,2024-03-28 10:00:00,ACC00118,ACC00180,25000.0,PLN,TRANSFER,PL,CY,True
TXN164879,2024-03-28 11:35:23,ACC00129,ACC00039,2582.04,PLN,DEPOSIT,PL,CH,False
TXN546800,2024-03-28 14:31:01,ACC00160,ACC00087,106.29,CHF,PAYMENT,UK,US,False
TXN550961,2024-03-28 16:23:54,ACC00185,ACC00056,64877.34,USD,PAYMENT,US,UK,False
TXN214351,2024-03-28 18:29:52,ACC00132,ACC00153,1660.77,USD,TRANSFER,CH,US,False
TXN996114,2024-03-28 19:24:36,ACC00008,ACC00105,2755.21,USD,TRANSFER,UK,PL,False
TXN693246,2024-03-28 20:13:03,ACC00147,ACC00080,1282.16,EUR,PAYMENT,UK,CH,False
TXN421944,2024-03-28 21:06:17,ACC00033,ACC00090,612.3,CHF,TRANSFER,CH,DE,False
TXN451983,2024-03-28 21:20:42,ACC00078,ACC00190,416.15,CHF,DEPOSIT,CH,US,False
TXN325272,2024-03-29 00:02:06,ACC00104,ACC00117,2671.34,EUR,PAYMENT,PL,US,False
TXN391476,2024-03-29 01:02:42,ACC00026,ACC00099,542.28,EUR,WITHDRAWAL,US,US,False
TXN411882,2024-03-29 01:40:07,ACC00176,ACC00104,1334.23,PLN,TRANSFER,DE,UK,False
TXN287567,2024-03-29 02:18:19,ACC00116,ACC00007,7212.96,USD,PAYMENT,PL,US,False
TXN116349,2024-03-29 03:07:56,ACC00017,ACC00077,4124.35,PLN,WITHDRAWAL,US,CH,False
TXN288531,2024-03-29 05:37:52,ACC00109,ACC00161,1043.47,CHF,PAYMENT,UK,US,False
TXN830288,2024-03-29 06:30:16,ACC00101,ACC00077,1703.32,CHF,TRANSFER,US,CH,False
TXN229592,2024-03-29 07:27:23,ACC00068,ACC00139,2936.08,EUR,DEPOSIT,CH,UK,False
TXN495533,2024-03-29 10:03:34,ACC00196,ACC00140,11213.81,EUR,WITHDRAWAL,DE,CH,False
TXN322971,2024-03-29 10:28:07,ACC00031,ACC00179,8746.5,CHF,TRANSFER,DE,CH,False
TXN804091,2024-03-29 14:04:58,ACC00053,ACC00169,588.2,EUR,DEPOSIT,PL,DE,False
TXN134677,2024-03-29 15:12:17,ACC00015,ACC00065,2580.91,PLN,DEPOSIT,DE,US,False
TXN918665,2024-03-29 19:16:19,ACC00074,ACC00044,2791.33,CHF,TRANSFER,CH,PL,False
